clipname,namefirst,namelast,setting,ppl,sessionname,sessionnotes,startdate,name
"Roustabout holler and ""rocking the load"" (I)",Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"Roustabout holler and ""rocking the load"" (II)",Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"Roustabout holler and ""rocking the load"" (II)",Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"Roustabout holler and ""rocking the load"" (III)",Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"Roustabout holler and ""rocking the load"" (III)",Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Roustabout reminiscences (I),Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Roustabout reminiscences (I),Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Roustabout reminiscences (II),Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Roustabout reminiscences (II),Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Roustabout reminiscences (III),Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Roustabout reminiscences (III),Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Levee camp hollers,Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Levee camp hollers,Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Texas Is My Home""",Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Texas Is My Home""",Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Peace In the Valley""",Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Peace In the Valley""",Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Bad Luck Is Killing Me""",Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Bad Luck Is Killing Me""",Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Joe Savage and Walter Brown on migrant farm work.,Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Joe Savage and Walter Brown on migrant farm work.,Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Joe Savage and Walter Brown on migrant farm work.,Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Joe Savage and Walter Brown on migrant farm work.,Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Parchman reminiscences and hollers,Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Parchman reminiscences and hollers,Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Parchman reminiscences and hollers,Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Parchman reminiscences and hollers,Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Recollections of Parchman Farm and levee camps,Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Recollections of Parchman Farm and levee camps,Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Recollections of Parchman Farm and levee camps,Walter,"Brown
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Recollections of Parchman Farm and levee camps,Walter,"Brown
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Dangerous Blues""",Joe,"Savage
",,New Orleans,New Orleans Jazz Reunion,"A ""New Orleans Jazz Reunion"" jam session, with spotty sound and remarks by Danny Barker, Al Rose, and Richard Allen. Posthumous award ceremony MCâd by Janette Kimball. Band includes Jeff Riddick, Lester Alexis, Danny Barker, Jimmy LaRocca, Edward Franks,",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Dangerous Blues""",Joe,"Savage
",On the Greenville levee,Greenville,Levee camp workers and roustabouts,"Another session with Walter Brown and Joe Savage, discussing both their levee camp work and their time as roustabouts on the Mississippi River. They are joined by a man named Arthur, whose last name was not recorded.",1978-09-02T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Ninah Dell Smith on the baptism,Ninah,"Smith
",Mother-In-Law Lounge,New Orleans,Mother-In-Law Lounge,Ernie K-Doe and band at K-Doe's Mother-In-Law Lounge. Sound intermittent.,1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Charlie McCullough on mules (I),Charlie,"McCullough
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Charlie McCullough on mules (II),Charlie,"McCullough
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Charlie McCullough plows and sings (I),Charlie,"McCullough
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Charlie McCullough plows and sings (II),Charlie,"McCullough
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Field holler,Clyde,"Maxwell
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
"""Sutherland's blues"" (I)",Belton,"Sutherland
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Beatrice Maxwell on her life as a farmer,Beatrice,"Maxwell
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Charlie McCullough discusses his father's farm,Charlie,"McCullough
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Charlie McCullough on the boll weevil and his farm,Charlie,"McCullough
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Wood-chopping hollers (I),Cylde,"Maxwell
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
Wood-chopping hollers (II),Clyde,"Maxwell
",,New Orleans,New Orleans landscapes,"Various landscape and incidental shots, many without sounds (MOS).",1982-05-01T04:00:00.000Z,Mississippi Delta and Hill Country 1978
